CustomerID,Gender,Age,Tenure,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,NumSupportTickets,MonthlyCharges,TotalCharges,Churn
CUST1186,Male,24,30,Month-to-month,DSL,No,Mailed check,2,1,117.81,3797.9,0
CUST1187,Male,50,25,Two year,Fiber optic,Yes,Mailed check,1,1,105.37,2620.5,0
CUST1188,Female,30,5,Two year,No,No,Bank transfer,1,3,89.52,409.47,0
CUST1189,Male,68,65,Month-to-month,DSL,No,Electronic check,3,0,92.16,6830.14,1
CUST1190,Female,71,49,One year,Fiber optic,Yes,Credit card,2,3,75.33,3929.39,1
CUST1191,Female,18,3,One year,DSL,Yes,Mailed check,2,1,114.6,390.95,0
CUST1192,Male,30,45,One year,Fiber optic,No,Credit card,2,2,68.62,3020.37,1
CUST1193,Female,60,14,Two year,No,No,Credit card,1,1,56.81,789.4,0
CUST1194,Female,44,30,Month-to-month,DSL,Yes,Mailed check,2,1,34.63,1162.93,1
CUST1195,Male,24,68,Month-to-month,No,Yes,Electronic check,1,1,98.19,6727.1,0
CUST1196,Male,69,18,Two year,Fiber optic,Yes,Mailed check,2,2,92.91,1776.37,0
CUST1197,Male,20,62,Two year,DSL,No,Electronic check,2,0,57.2,3282.73,0
CUST1198,Male,42,37,Month-to-month,No,No,Bank transfer,2,1,20.57,748.93,0
CUST1199,Male,50,25,Month-to-month,DSL,Yes,Electronic check,3,1,103.58,2296.98,0
CUST1200,Male,57,48,Two year,DSL,No,Electronic check,3,1,19.16,838.56,0
CUST1201,Male,34,65,Month-to-month,Fiber optic,Yes,Mailed check,3,0,89.78,4962.0,0
CUST1202,Female,62,53,One year,Fiber optic,Yes,Credit card,1,0,116.97,5342.52,0
CUST1203,Male,31,15,Month-to-month,Fiber optic,No,Credit card,1,1,62.64,1074.14,0
CUST1204,Male,54,49,Two year,DSL,No,Electronic check,2,3,41.97,1897.57,0
CUST1205,Male,73,68,Month-to-month,No,No,Electronic check,4,0,89.9,6412.71,0
CUST1206,Male,71,12,Month-to-month,Fiber optic,No,Mailed check,3,1,101.35,1339.92,0
CUST1207,Male,40,59,Month-to-month,No,Yes,Electronic check,3,1,73.74,4416.78,0
CUST1208,Male,41,37,Two year,DSL,No,Mailed check,1,1,116.64,3866.6,0
CUST1209,Female,46,61,One year,Fiber optic,No,Bank transfer,2,1,23.27,1516.61,0
CUST1210,Male,55,43,One year,No,Yes,Electronic check,2,1,69.49,3077.94,0
CUST1211,Female,71,70,Month-to-month,Fiber optic,No,Bank transfer,1,2,91.28,6832.88,1
CUST1212,Male,44,39,Two year,No,No,Electronic check,1,2,105.99,4468.12,0
CUST1213,Female,55,56,One year,DSL,No,Electronic check,4,1,36.28,2321.44,0
CUST1214,Female,70,63,One year,DSL,No,Bank transfer,1,1,99.6,6413.28,0
CUST1215,Female,57,46,Two year,No,No,Bank transfer,1,2,74.38,3258.93,0
CUST1216,Male,62,11,Month-to-month,No,Yes,Mailed check,1,1,58.45,671.59,0
CUST1217,Male,67,62,One year,DSL,No,Mailed check,4,0,31.43,1696.37,0
CUST1218,Male,40,25,Two year,DSL,No,Bank transfer,2,5,106.26,2973.21,1
CUST1219,Male,48,71,One year,Fiber optic,Yes,Electronic check,2,2,34.04,2140.87,0
CUST1220,Male,53,52,One year,No,No,Mailed check,4,2,49.6,2445.99,0
CUST1221,Male,34,4,Month-to-month,Fiber optic,No,Electronic check,1,2,47.58,208.35,0
CUST1222,Female,54,59,One year,Fiber optic,Yes,Credit card,2,2,106.88,6490.01,0
CUST1223,Female,20,20,Month-to-month,Fiber optic,No,Mailed check,1,3,86.62,1677.12,1
CUST1224,Female,53,63,Month-to-month,DSL,No,Mailed check,1,1,99.26,6203.54,0
CUST1225,Male,72,54,Two year,No,No,Mailed check,3,2,43.55,2601.84,0
CUST1226,Male,22,57,Month-to-month,Fiber optic,No,Credit card,3,0,81.74,4435.55,0
CUST1227,Female,63,41,Month-to-month,Fiber optic,Yes,Bank transfer,2,5,76.32,3476.12,0
CUST1228,Male,32,3,One year,Fiber optic,No,Electronic check,2,1,102.95,270.69,0
CUST1229,Male,69,6,Month-to-month,Fiber optic,Yes,Credit card,2,2,110.42,717.54,0
CUST1230,Male,66,5,Month-to-month,Fiber optic,No,Bank transfer,1,1,19.24,106.23,1
CUST1231,Female,23,5,Month-to-month,No,No,Mailed check,1,0,86.75,392.35,1
CUST1232,Female,27,54,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,23.29,1231.38,1
CUST1233,Male,71,47,Month-to-month,Fiber optic,No,Bank transfer,1,0,73.98,3128.14,1
CUST1234,Female,49,49,Month-to-month,DSL,Yes,Bank transfer,3,0,47.34,2463.44,1
CUST1235,Female,40,9,Month-to-month,No,Yes,Electronic check,1,1,49.29,448.31,0
CUST1236,Male,65,20,Month-to-month,DSL,Yes,Bank transfer,1,0,54.0,1123.84,0
CUST1237,Male,34,61,Month-to-month,DSL,No,Bank transfer,2,2,81.37,4511.62,0
CUST1238,Female,63,35,Two year,DSL,No,Bank transfer,3,2,52.07,1664.85,0
CUST1239,Female,37,50,Month-to-month,Fiber optic,No,Bank transfer,1,0,92.74,3999.18,0
CUST1240,Male,61,62,One year,No,No,Credit card,1,3,59.26,3478.0,1
CUST1241,Male,58,17,Month-to-month,Fiber optic,No,Credit card,2,1,24.97,432.1,1
CUST1242,Male,32,3,One year,DSL,Yes,Bank transfer,3,0,97.94,325.37,0
CUST1243,Female,61,32,One year,DSL,No,Bank transfer,2,1,47.15,1584.36,0
CUST1244,Female,63,13,Month-to-month,Fiber optic,No,Bank transfer,3,1,62.14,792.16,0
CUST1245,Male,39,68,Month-to-month,DSL,Yes,Mailed check,4,1,87.92,6791.26,0
CUST1246,Male,67,14,Month-to-month,Fiber optic,No,Bank transfer,3,1,51.91,774.54,1
CUST1247,Male,69,11,One year,Fiber optic,No,Bank transfer,2,1,23.77,295.21,0
CUST1248,Male,23,56,Month-to-month,No,No,Credit card,2,0,56.14,3169.86,0
CUST1249,Female,21,67,Two year,Fiber optic,No,Credit card,1,2,114.33,7106.06,0
CUST1250,Male,40,29,Month-to-month,DSL,No,Credit card,4,1,83.46,2095.65,1
CUST1251,Male,61,9,Month-to-month,No,Yes,Electronic check,2,1,86.49,831.21,0
CUST1252,Female,62,67,One year,Fiber optic,Yes,Mailed check,1,1,82.49,4898.93,0
CUST1253,Male,36,25,Two year,No,No,Bank transfer,2,3,38.3,900.85,0
CUST1254,Female,71,42,Month-to-month,DSL,Yes,Credit card,1,1,60.67,2572.96,0
CUST1255,Female,62,9,One year,Fiber optic,No,Electronic check,2,3,94.6,867.85,0
CUST1256,Female,48,40,Month-to-month,No,No,Bank transfer,2,4,28.34,1167.81,0
CUST1257,Male,61,25,One year,DSL,No,Bank transfer,2,0,46.34,1042.51,1
CUST1258,Female,69,5,One year,Fiber optic,Yes,Credit card,3,1,46.18,222.57,0
CUST1259,Male,20,11,Two year,DSL,Yes,Bank transfer,1,1,62.07,706.78,0
CUST1260,Female,45,59,Month-to-month,Fiber optic,No,Bank transfer,2,3,118.0,7943.26,1
CUST1261,Female,20,38,Month-to-month,No,No,Bank transfer,2,1,24.89,1010.41,0
CUST1262,Female,31,5,One year,Fiber optic,Yes,Credit card,2,1,70.91,399.5,0
CUST1263,Male,35,48,Month-to-month,No,No,Electronic check,3,1,36.3,1879.46,1
CUST1264,Male,44,18,One year,Fiber optic,No,Bank transfer,2,2,117.01,2164.13,0
CUST1265,Female,68,70,Month-to-month,No,No,Electronic check,2,2,29.56,1878.02,0
CUST1266,Male,27,37,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,59.17,2298.77,0
CUST1267,Female,66,60,Two year,DSL,No,Credit card,4,1,93.26,5802.71,0
CUST1268,Female,32,48,Month-to-month,Fiber optic,No,Electronic check,2,0,89.86,4445.87,0
CUST1269,Female,36,28,Two year,Fiber optic,No,Credit card,3,2,61.12,1706.12,0
CUST1270,Female,26,69,Two year,No,Yes,Mailed check,1,0,53.35,3712.8,0
CUST1271,Male,21,40,One year,Fiber optic,No,Bank transfer,1,1,58.56,2226.06,0
CUST1272,Female,32,45,Month-to-month,Fiber optic,No,Mailed check,2,2,44.96,2034.92,1
CUST1273,Male,68,62,Two year,No,No,Mailed check,3,0,38.94,2195.22,0
CUST1274,Female,65,58,One year,No,Yes,Mailed check,2,0,67.27,4258.87,0
CUST1275,Female,25,67,Month-to-month,Fiber optic,No,Bank transfer,4,0,45.39,2754.45,1
CUST1276,Female,66,56,Month-to-month,No,No,Credit card,2,0,47.32,2319.98,0
CUST1277,Female,70,40,Month-to-month,Fiber optic,No,Mailed check,2,1,84.99,3334.58,0
CUST1278,Female,18,40,Two year,DSL,Yes,Electronic check,1,2,116.79,4893.46,0
CUST1279,Male,24,33,Two year,DSL,Yes,Bank transfer,3,0,79.57,2576.75,0
CUST1280,Male,70,6,Two year,No,Yes,Credit card,1,0,25.85,144.71,0
CUST1281,Female,48,19,One year,DSL,No,Credit card,3,0,25.71,497.01,0
CUST1282,Male,35,40,Month-to-month,Fiber optic,No,Mailed check,4,1,115.05,4390.77,0
CUST1283,Male,29,59,Month-to-month,No,Yes,Bank transfer,4,2,48.32,3221.1,0
CUST1284,Female,65,59,Month-to-month,DSL,Yes,Mailed check,2,2,27.39,1820.91,0
CUST1285,Female,47,48,Month-to-month,No,No,Electronic check,2,0,79.1,3799.5,0
CUST1286,Female,50,41,Month-to-month,No,No,Credit card,3,1,81.61,3173.24,0
CUST1287,Female,64,13,Two year,No,No,Credit card,1,1,84.15,1171.77,0
CUST1288,Male,24,45,Two year,DSL,No,Bank transfer,2,2,45.28,1754.4,0
CUST1289,Male,45,53,Month-to-month,DSL,No,Credit card,1,2,19.54,1027.78,1
CUST1290,Male,66,42,One year,No,Yes,Bank transfer,2,2,116.43,4649.94,0
CUST1291,Male,20,63,One year,DSL,No,Mailed check,1,2,43.59,3092.63,0
CUST1292,Female,60,27,Month-to-month,Fiber optic,No,Electronic check,1,0,86.95,2003.96,0
CUST1293,Female,23,38,One year,Fiber optic,Yes,Bank transfer,2,1,90.08,3477.28,0
CUST1294,Female,48,60,Month-to-month,DSL,No,Mailed check,2,3,80.22,5160.71,0
CUST1295,Female,55,7,Two year,No,No,Electronic check,2,1,49.92,347.87,0
CUST1296,Male,32,5,One year,Fiber optic,Yes,Credit card,1,1,45.65,199.86,0
CUST1297,Male,24,45,One year,DSL,Yes,Electronic check,2,1,78.96,4056.82,0
CUST1298,Female,60,58,Month-to-month,DSL,No,Electronic check,1,0,106.34,6201.04,1
CUST1299,Male,47,31,Month-to-month,DSL,No,Electronic check,2,4,114.57,3673.34,1
CUST1300,Male,44,23,Month-to-month,DSL,No,Credit card,2,2,28.8,610.06,1
CUST1301,Female,34,42,One year,Fiber optic,No,Bank transfer,2,0,33.79,1412.15,0
CUST1302,Male,72,10,Two year,DSL,No,Bank transfer,3,1,114.36,1119.29,0
CUST1303,Female,35,32,Month-to-month,Fiber optic,Yes,Electronic check,1,2,93.13,2600.1,1
CUST1304,Male,39,53,One year,No,Yes,Mailed check,3,1,108.07,5050.97,0
CUST1305,Male,73,30,Month-to-month,Fiber optic,Yes,Mailed check,2,1,38.67,1277.55,0
CUST1306,Female,70,39,Month-to-month,DSL,No,Electronic check,2,1,77.93,2802.04,1
CUST1307,Female,43,31,One year,No,No,Electronic check,2,1,89.52,2521.16,0
CUST1308,Female,68,2,One year,DSL,No,Mailed check,1,0,87.37,175.0,0
CUST1309,Male,44,12,Month-to-month,No,No,Electronic check,2,0,59.63,773.25,1
CUST1310,Female,57,39,Month-to-month,Fiber optic,No,Electronic check,2,2,19.57,662.93,0
CUST1311,Male,41,66,Month-to-month,Fiber optic,Yes,Bank transfer,1,3,77.46,5230.16,1
CUST1312,Female,69,13,Month-to-month,Fiber optic,No,Bank transfer,1,0,43.82,504.58,0
CUST1313,Male,25,46,Two year,Fiber optic,Yes,Electronic check,1,2,63.93,2531.83,1
CUST1314,Female,38,27,One year,No,No,Electronic check,4,2,115.67,2704.04,0
CUST1315,Female,46,17,Month-to-month,No,No,Credit card,2,3,58.7,1097.94,1
CUST1316,Male,60,60,Month-to-month,Fiber optic,Yes,Bank transfer,1,1,103.66,5506.78,0
CUST1317,Male,38,64,Two year,Fiber optic,No,Electronic check,2,1,37.23,2057.59,1
CUST1318,Female,20,35,One year,No,Yes,Credit card,2,2,86.59,2974.19,0
CUST1319,Male,48,70,One year,Fiber optic,No,Credit card,3,2,117.65,9085.39,0
CUST1320,Female,72,30,Month-to-month,No,Yes,Credit card,1,0,28.39,790.99,0
CUST1321,Male,44,71,Two year,Fiber optic,No,Credit card,1,3,18.85,1306.92,0
CUST1322,Male,63,63,Month-to-month,Fiber optic,No,Bank transfer,3,0,62.23,3379.37,0
CUST1323,Female,44,28,One year,DSL,No,Credit card,1,1,27.45,756.86,0
CUST1324,Female,26,60,Two year,DSL,No,Bank transfer,1,0,94.34,5792.2,0
CUST1325,Male,74,37,Month-to-month,Fiber optic,Yes,Credit card,4,2,111.28,4204.94,0
CUST1326,Male,50,22,Month-to-month,Fiber optic,No,Credit card,2,0,62.27,1301.07,0
CUST1327,Male,50,68,Month-to-month,Fiber optic,No,Mailed check,1,4,44.39,2851.47,0
CUST1328,Male,43,20,Month-to-month,Fiber optic,No,Bank transfer,1,1,62.31,1099.13,0
CUST1329,Female,45,68,Month-to-month,Fiber optic,No,Mailed check,1,1,91.79,5992.3,0
CUST1330,Female,61,64,Two year,No,Yes,Mailed check,1,3,18.92,1065.39,0
CUST1331,Male,60,17,Month-to-month,DSL,No,Credit card,3,0,78.12,1434.26,0
CUST1332,Female,48,12,One year,Fiber optic,No,Bank transfer,2,1,80.56,1101.95,1
CUST1333,Male,70,22,Two year,DSL,No,Electronic check,3,4,83.04,2084.51,0
CUST1334,Male,18,17,Two year,Fiber optic,No,Credit card,4,1,42.69,805.21,0
CUST1335,Male,37,10,Month-to-month,DSL,Yes,Bank transfer,2,1,90.83,935.76,0
CUST1336,Female,29,65,Month-to-month,Fiber optic,No,Mailed check,1,1,27.32,1882.81,0
CUST1337,Male,34,22,Month-to-month,Fiber optic,Yes,Bank transfer,2,1,38.33,788.92,1
CUST1338,Female,32,50,Month-to-month,DSL,No,Credit card,4,3,107.5,5585.87,0
CUST1339,Female,51,14,One year,Fiber optic,No,Bank transfer,3,0,93.35,1289.51,0
CUST1340,Male,67,64,Month-to-month,No,Yes,Mailed check,1,2,19.4,1234.9,0
CUST1341,Female,33,47,Month-to-month,DSL,No,Bank transfer,2,1,43.33,2194.0,1
CUST1342,Male,21,29,Month-to-month,Fiber optic,Yes,Bank transfer,2,0,39.87,1080.58,0
CUST1343,Male,25,36,One year,Fiber optic,No,Mailed check,4,7,45.62,1552.67,0
CUST1344,Female,51,52,Month-to-month,DSL,No,Credit card,1,2,43.25,2535.51,1
CUST1345,Male,63,7,Month-to-month,DSL,No,Electronic check,2,1,24.38,147.94,1
CUST1346,Female,42,29,Month-to-month,DSL,No,Mailed check,3,1,64.81,1871.39,0
CUST1347,Female,32,11,One year,Fiber optic,No,Mailed check,2,0,92.74,1146.47,0
CUST1348,Female,45,33,One year,DSL,Yes,Credit card,2,2,79.89,2723.66,1
CUST1349,Male,26,6,Month-to-month,DSL,No,Credit card,1,0,86.63,527.02,0
CUST1350,Female,19,32,Two year,DSL,Yes,Bank transfer,1,0,26.28,777.82,0
CUST1351,Male,34,51,Month-to-month,Fiber optic,No,Mailed check,1,0,115.05,5591.67,1
CUST1352,Male,27,58,Month-to-month,Fiber optic,No,Bank transfer,4,1,103.53,6638.93,0
CUST1353,Female,26,26,Month-to-month,Fiber optic,No,Bank transfer,1,1,100.12,2649.37,1
CUST1354,Female,48,46,Month-to-month,Fiber optic,Yes,Credit card,2,0,101.94,4709.98,0
CUST1355,Male,19,29,One year,Fiber optic,Yes,Credit card,2,0,113.14,2886.92,0
CUST1356,Female,41,4,Month-to-month,DSL,Yes,Bank transfer,1,0,73.51,251.35,0
CUST1357,Female,36,13,One year,Fiber optic,No,Mailed check,2,3,38.43,569.09,0
CUST1358,Female,34,39,Month-to-month,Fiber optic,Yes,Mailed check,3,0,80.91,3039.04,0
CUST1359,Male,60,15,Two year,Fiber optic,No,Bank transfer,3,2,93.77,1450.1,0
CUST1360,Female,66,29,One year,Fiber optic,No,Electronic check,2,2,93.27,2363.79,0
CUST1361,Male,27,29,One year,Fiber optic,No,Electronic check,2,1,71.19,2177.92,1
CUST1362,Male,67,32,One year,DSL,No,Credit card,1,1,24.98,903.09,0
CUST1363,Female,72,2,Two year,DSL,No,Mailed check,4,1,55.85,114.24,0
CUST1364,Female,45,47,Two year,Fiber optic,Yes,Bank transfer,1,1,111.92,4670.22,0
CUST1365,Male,55,22,Month-to-month,Fiber optic,No,Bank transfer,3,4,77.61,1749.28,0
CUST1366,Male,65,27,Month-to-month,DSL,Yes,Mailed check,1,1,72.91,2125.87,0
CUST1367,Female,45,67,Month-to-month,No,Yes,Credit card,4,1,45.42,2957.7,0
CUST1368,Male,67,56,Month-to-month,Fiber optic,No,Credit card,3,1,55.58,3467.15,0
CUST1369,Female,69,21,Month-to-month,DSL,No,Electronic check,3,2,109.33,2398.34,0
CUST1370,Male,67,47,Month-to-month,Fiber optic,Yes,Mailed check,1,1,85.98,4525.08,0
CUST1371,Female,18,59,Two year,DSL,Yes,Mailed check,2,1,98.31,6015.2,0
CUST1372,Male,20,6,Month-to-month,Fiber optic,Yes,Bank transfer,2,3,64.34,343.34,1
CUST1373,Female,32,19,Two year,Fiber optic,No,Mailed check,3,0,82.29,1474.25,0
CUST1374,Female,69,57,Month-to-month,DSL,No,Electronic check,1,0,43.34,2249.38,0
CUST1375,Male,27,69,One year,No,Yes,Mailed check,4,0,89.96,6968.55,0
CUST1376,Female,38,3,Month-to-month,Fiber optic,No,Bank transfer,3,0,61.62,199.3,0
CUST1377,Male,54,1,One year,DSL,No,Electronic check,1,1,63.14,66.48,0
CUST1378,Male,32,58,Month-to-month,Fiber optic,Yes,Bank transfer,3,3,84.23,4593.64,0
CUST1379,Male,40,38,Month-to-month,DSL,No,Mailed check,2,1,113.5,3904.19,1
CUST1380,Male,31,15,Two year,No,Yes,Credit card,2,0,24.53,396.26,0
CUST1381,Female,32,34,Month-to-month,DSL,No,Mailed check,1,1,102.12,3445.16,1
CUST1382,Male,27,61,Month-to-month,Fiber optic,No,Mailed check,2,3,47.82,2677.06,1
CUST1383,Male,73,35,Month-to-month,DSL,No,Bank transfer,3,0,63.28,2292.29,0
CUST1384,Male,26,64,Two year,DSL,Yes,Credit card,2,2,20.24,1116.73,0
CUST1385,Female,61,25,Month-to-month,Fiber optic,Yes,Mailed check,2,0,48.71,1154.25,0
CUST1386,Male,56,24,One year,Fiber optic,Yes,Electronic check,2,0,69.27,1646.8,0
CUST1387,Female,22,12,Month-to-month,Fiber optic,No,Electronic check,3,1,23.73,254.69,0
CUST1388,Female,42,18,Month-to-month,Fiber optic,No,Bank transfer,1,1,68.09,1403.82,0
CUST1389,Male,73,15,Two year,Fiber optic,No,Bank transfer,3,3,112.57,1541.19,0
CUST1390,Female,59,27,Month-to-month,DSL,Yes,Credit card,2,0,28.75,690.17,1
CUST1391,Male,74,60,One year,DSL,No,Bank transfer,1,1,95.97,5246.07,0
CUST1392,Female,43,46,Month-to-month,Fiber optic,Yes,Credit card,1,2,59.79,2972.34,1
CUST1393,Female,25,17,Month-to-month,Fiber optic,No,Mailed check,2,1,84.83,1409.88,0
CUST1394,Male,39,53,Month-to-month,No,No,Electronic check,3,1,44.54,2406.95,1
CUST1395,Female,69,8,One year,DSL,Yes,Electronic check,2,1,34.27,234.76,0
CUST1396,Male,42,27,One year,Fiber optic,Yes,Electronic check,3,1,34.37,798.38,1
CUST1397,Female,65,46,One year,DSL,Yes,Bank transfer,1,0,25.19,1139.91,0
CUST1398,Male,29,50,Month-to-month,No,No,Bank transfer,2,2,36.94,2022.46,0
CUST1399,Male,26,71,Month-to-month,No,No,Mailed check,4,1,85.75,6791.88,0
CUST1400,Male,27,3,Month-to-month,DSL,No,Bank transfer,3,1,107.93,283.64,0
CUST1401,Male,65,64,One year,Fiber optic,No,Credit card,1,2,101.04,6540.98,0
CUST1402,Female,27,44,Two year,Fiber optic,No,Electronic check,2,0,87.88,4346.07,0
CUST1403,Male,26,53,Month-to-month,DSL,No,Mailed check,1,0,29.26,1498.66,0
CUST1404,Male,43,24,Month-to-month,Fiber optic,No,Credit card,2,0,47.5,1252.71,0
CUST1405,Male,52,60,Month-to-month,Fiber optic,Yes,Credit card,3,2,49.6,2648.96,0
CUST1406,Male,44,3,Two year,DSL,Yes,Bank transfer,3,4,43.5,147.55,0
CUST1407,Female,48,20,Two year,Fiber optic,No,Bank transfer,1,0,70.53,1517.0,0
CUST1408,Male,36,46,Month-to-month,DSL,No,Electronic check,4,0,72.63,3783.33,0
CUST1409,Female,60,15,Month-to-month,Fiber optic,No,Mailed check,2,0,54.4,859.24,0
CUST1410,Male,55,25,Month-to-month,No,Yes,Credit card,2,1,54.09,1296.84,0
CUST1411,Male,23,71,One year,Fiber optic,Yes,Bank transfer,2,1,102.51,8234.96,0
CUST1412,Male,32,17,One year,DSL,Yes,Bank transfer,2,1,98.51,1561.91,0
CUST1413,Male,46,9,Month-to-month,DSL,Yes,Mailed check,2,0,49.4,422.22,0
CUST1414,Male,64,38,Two year,Fiber optic,No,Mailed check,2,1,111.21,4480.56,0
CUST1415,Male,62,48,Month-to-month,DSL,No,Bank transfer,2,1,115.19,5969.21,0
CUST1416,Female,71,60,Month-to-month,Fiber optic,No,Bank transfer,1,0,51.33,3476.54,1
CUST1417,Female,22,63,One year,DSL,No,Electronic check,3,1,54.15,3109.33,0
CUST1418,Male,31,2,Month-to-month,Fiber optic,No,Mailed check,2,0,69.57,151.58,0
CUST1419,Male,70,11,Two year,No,Yes,Credit card,1,2,113.99,1343.62,0
CUST1420,Male,19,64,Month-to-month,No,No,Bank transfer,3,0,107.38,5973.0,0
CUST1421,Female,40,21,Month-to-month,DSL,No,Bank transfer,4,1,28.46,577.44,1
CUST1422,Male,61,18,One year,Fiber optic,Yes,Bank transfer,4,2,58.06,976.97,0
CUST1423,Female,69,64,Month-to-month,DSL,No,Bank transfer,2,0,74.44,4484.73,0
CUST1424,Female,63,38,Month-to-month,Fiber optic,No,Electronic check,1,4,69.32,3015.81,1
CUST1425,Female,36,32,Two year,DSL,Yes,Mailed check,2,0,37.77,1260.41,0
CUST1426,Female,41,11,Month-to-month,Fiber optic,Yes,Bank transfer,1,1,105.6,1237.46,0
CUST1427,Female,37,45,Month-to-month,Fiber optic,No,Mailed check,4,0,87.05,4477.36,0
CUST1428,Male,64,33,Two year,No,Yes,Credit card,1,1,103.47,3288.72,0
CUST1429,Female,44,41,Month-to-month,Fiber optic,Yes,Credit card,1,2,105.59,4721.21,0
CUST1430,Female,69,8,Month-to-month,Fiber optic,No,Credit card,2,3,94.33,739.82,1
CUST1431,Male,41,11,One year,No,No,Credit card,2,0,62.8,767.38,0
CUST1432,Male,34,51,Month-to-month,DSL,No,Mailed check,3,1,80.28,3702.04,1
CUST1433,Female,42,41,Two year,No,No,Credit card,2,2,34.36,1597.96,0
CUST1434,Male,63,17,Month-to-month,Fiber optic,No,Credit card,1,2,86.71,1349.7,0
CUST1435,Male,72,46,One year,No,No,Bank transfer,1,3,36.28,1581.87,0
CUST1436,Male,48,32,Month-to-month,DSL,No,Bank transfer,2,0,88.78,3059.31,0
CUST1437,Female,45,54,Month-to-month,DSL,No,Bank transfer,1,4,41.42,2165.39,0
CUST1438,Female,67,20,One year,Fiber optic,Yes,Electronic check,2,1,29.99,619.27,0
CUST1439,Male,45,33,Month-to-month,No,Yes,Bank transfer,2,2,34.86,1131.25,1
CUST1440,Male,39,40,One year,DSL,No,Credit card,3,2,18.2,780.93,0
CUST1441,Female,73,32,Month-to-month,DSL,No,Mailed check,4,3,91.31,2683.78,0
CUST1442,Female,22,2,One year,DSL,No,Credit card,4,0,92.7,160.84,0
CUST1443,Male,71,33,Month-to-month,No,No,Mailed check,4,1,70.52,2187.48,0
CUST1444,Female,61,30,One year,Fiber optic,No,Credit card,1,1,34.46,1025.83,0
CUST1445,Female,59,33,One year,DSL,Yes,Electronic check,1,2,26.52,788.0,0
CUST1446,Male,25,26,Month-to-month,DSL,No,Bank transfer,1,0,19.95,496.11,0
CUST1447,Male,55,22,Month-to-month,Fiber optic,No,Credit card,3,2,34.91,744.98,0
CUST1448,Female,45,66,Month-to-month,DSL,Yes,Bank transfer,4,1,108.87,6231.32,0
CUST1449,Female,74,38,Month-to-month,Fiber optic,Yes,Electronic check,3,1,42.64,1660.82,0
CUST1450,Female,64,46,One year,Fiber optic,No,Electronic check,1,0,54.14,2777.6,0
CUST1451,Male,29,15,Month-to-month,Fiber optic,No,Bank transfer,4,2,28.75,386.19,1
CUST1452,Male,74,44,Two year,No,Yes,Bank transfer,2,1,40.68,1842.44,0
CUST1453,Male,42,49,Month-to-month,Fiber optic,No,Mailed check,1,2,70.96,3648.88,1
CUST1454,Male,55,61,Two year,DSL,Yes,Bank transfer,2,0,79.99,4761.31,0
CUST1455,Female,61,67,Month-to-month,Fiber optic,No,Bank transfer,1,1,43.03,3056.94,1
CUST1456,Male,32,6,Two year,DSL,No,Mailed check,2,1,23.89,139.5,0
CUST1457,Male,61,9,Month-to-month,No,Yes,Credit card,1,1,57.89,521.73,0
CUST1458,Female,58,6,Month-to-month,DSL,Yes,Mailed check,2,1,41.89,214.19,0
CUST1459,Male,68,32,Two year,No,No,Credit card,2,0,40.39,1366.82,0
CUST1460,Female,70,41,Month-to-month,DSL,No,Credit card,3,0,115.91,4982.34,0
CUST1461,Male,51,8,Month-to-month,DSL,Yes,Credit card,2,0,80.86,557.3,1
CUST1462,Female,62,50,One year,Fiber optic,No,Mailed check,2,1,74.8,3592.18,0
CUST1463,Female,30,62,One year,No,No,Mailed check,3,3,60.41,4283.67,0
CUST1464,Female,25,62,Month-to-month,No,Yes,Electronic check,4,1,61.75,3737.46,0
CUST1465,Male,30,7,Month-to-month,DSL,Yes,Credit card,1,2,73.17,512.49,0
CUST1466,Female,53,4,One year,DSL,No,Mailed check,2,0,89.04,399.96,0
CUST1467,Male,23,6,Month-to-month,Fiber optic,No,Electronic check,1,1,89.62,572.77,1
CUST1468,Male,55,58,Two year,DSL,Yes,Credit card,1,2,35.51,2110.29,0
CUST1469,Male,49,22,One year,Fiber optic,No,Mailed check,2,0,69.01,1653.86,0
CUST1470,Male,38,26,One year,Fiber optic,No,Mailed check,3,2,60.02,1731.1,0
CUST1471,Male,61,3,Month-to-month,Fiber optic,Yes,Mailed check,1,2,106.79,316.23,0
CUST1472,Male,61,41,Two year,Fiber optic,No,Bank transfer,3,0,82.4,3353.17,0
CUST1473,Female,66,60,Month-to-month,Fiber optic,Yes,Electronic check,3,1,72.32,4190.87,0
CUST1474,Female,24,14,Two year,No,No,Mailed check,4,2,29.77,475.13,0
CUST1475,Male,43,12,Month-to-month,DSL,No,Bank transfer,1,2,79.78,1013.99,1
CUST1476,Male,32,12,One year,DSL,No,Electronic check,4,0,29.95,314.46,0
CUST1477,Male,73,13,One year,Fiber optic,No,Electronic check,1,2,52.4,755.37,0
CUST1478,Male,66,25,Month-to-month,DSL,Yes,Bank transfer,2,1,32.57,809.5,0
CUST1479,Male,59,45,Month-to-month,DSL,No,Electronic check,1,0,88.59,3470.79,1
CUST1480,Female,40,19,Month-to-month,No,No,Bank transfer,1,0,39.04,752.82,0
CUST1481,Female,69,55,Month-to-month,Fiber optic,Yes,Credit card,3,2,57.97,3109.12,0
CUST1482,Male,55,45,Month-to-month,Fiber optic,No,Mailed check,2,1,109.36,5478.89,1
